O.S;Status;Cod Classe;Classe;Cod Motivo;Motivo;Cod Oficina;OF;Oficina;Equipamento;Frota;Modelo;Cod Modelo;Cod Categ;Categoria Operacional;Cod Prestador;Prestador;Entrada;Saída Prevista;Saída;H;Descrição da ordem;Unidade;CC;Descrição CC;Operação;Qtd Dias aberto;Status Frotas
151999366;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98412;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema de arrefeciemento. Trocar o aditivo , limpeza do sistema, revisar possivel vazamento.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999367;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98420;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema de arrefeciemento. Trocar o aditivo , limpeza do sistema, revisar possivel vazamento.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999368;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema de arrefeciemento. Trocar o aditivo , limpeza do sistema, revisar possivel vazamento.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999369;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189325;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema de arrefeciemento. Trocar o aditivo , limpeza do sistema, revisar possivel vazamento.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999370;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189326;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema de arrefeciemento. Trocar o aditivo , limpeza do sistema, revisar possivel vazamento.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999371;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189327;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema de arrefeciemento. Trocar o aditivo , limpeza do sistema, revisar possivel vazamento.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999372;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74916;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema do motor. Regular válvula, limpeza sistema de admissão. verificar possivel vazamento
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999373;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74917;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema do motor. Regular válvula, limpeza sistema de admissão. verificar possivel vazamento
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999374;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema do motor. Regular válvula, limpeza sistema de admissão. verificar possivel vazamento
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999375;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98412;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema do motor. Regular válvula, limpeza sistema de admissão. verificar possivel vazamento
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999376;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98420;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema do motor. Regular válvula, limpeza sistema de admissão. verificar possivel vazamento
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999377;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema do motor. Regular válvula, limpeza sistema de admissão. verificar possivel vazamento
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999378;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189325;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema do motor. Regular válvula, limpeza sistema de admissão. verificar possivel vazamento
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999379;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189326;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema do motor. Regular válvula, limpeza sistema de admissão. verificar possivel vazamento
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999380;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189327;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_4,00_2,00 - Inspeção realizada no sistema do motor. Regular válvula, limpeza sistema de admissão. verificar possivel vazamento
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999381;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74916;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_3,00_2,00 - Inspeção realizada no sistema do ar condicionado. Higienizar o sistema, Corrigir possivel vazamento. 
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999382;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74917;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_3,00_2,00 - Inspeção realizada no sistema do ar condicionado. Higienizar o sistema, Corrigir possivel vazamento. 
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999383;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_3,00_2,00 - Inspeção realizada no sistema do ar condicionado. Higienizar o sistema, Corrigir possivel vazamento. 
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999384;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98412;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_3,00_2,00 - Inspeção realizada no sistema do ar condicionado. Higienizar o sistema, Corrigir possivel vazamento. 
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999385;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98420;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_3,00_2,00 - Inspeção realizada no sistema do ar condicionado. Higienizar o sistema, Corrigir possivel vazamento. 
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999386;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_3,00_2,00 - Inspeção realizada no sistema do ar condicionado. Higienizar o sistema, Corrigir possivel vazamento. 
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999387;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189325;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_3,00_2,00 - Inspeção realizada no sistema do ar condicionado. Higienizar o sistema, Corrigir possivel vazamento. 
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999388;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189326;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_3,00_2,00 - Inspeção realizada no sistema do ar condicionado. Higienizar o sistema, Corrigir possivel vazamento. 
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999389;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189327;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_3,00_2,00 - Inspeção realizada no sistema do ar condicionado. Higienizar o sistema, Corrigir possivel vazamento. 
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999390;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74916;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_16,00_2,00 - Inspeção realizada no sistema do Freio. Verificar as lonas os patin, campanas e suspenção
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999391;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74917;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_16,00_2,00 - Inspeção realizada no sistema do Freio. Verificar as lonas os patin, campanas e suspenção
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999392;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_16,00_2,00 - Inspeção realizada no sistema do Freio. Verificar as lonas os patin, campanas e suspenção
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999393;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98412;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_16,00_2,00 - Inspeção realizada no sistema do Freio. Verificar as lonas os patin, campanas e suspenção
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999394;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98420;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_16,00_2,00 - Inspeção realizada no sistema do Freio. Verificar as lonas os patin, campanas e suspenção
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999395;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_16,00_2,00 - Inspeção realizada no sistema do Freio. Verificar as lonas os patin, campanas e suspenção
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999396;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189325;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_16,00_2,00 - Inspeção realizada no sistema do Freio. Verificar as lonas os patin, campanas e suspenção
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999397;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189326;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_16,00_2,00 - Inspeção realizada no sistema do Freio. Verificar as lonas os patin, campanas e suspenção
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999398;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189327;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_MEC_16,00_2,00 - Inspeção realizada no sistema do Freio. Verificar as lonas os patin, campanas e suspenção
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999400;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74916;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_ELE_16,00_2,00 - Inspeção realizada no sistema eletrico. Revisar chicote. Painel de instrumento, iluminação.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999401;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74917;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_ELE_16,00_2,00 - Inspeção realizada no sistema eletrico. Revisar chicote. Painel de instrumento, iluminação.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999402;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_ELE_16,00_2,00 - Inspeção realizada no sistema eletrico. Revisar chicote. Painel de instrumento, iluminação.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999403;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98412;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_ELE_16,00_2,00 - Inspeção realizada no sistema eletrico. Revisar chicote. Painel de instrumento, iluminação.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999404;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98420;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_ELE_16,00_2,00 - Inspeção realizada no sistema eletrico. Revisar chicote. Painel de instrumento, iluminação.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999405;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_ELE_16,00_2,00 - Inspeção realizada no sistema eletrico. Revisar chicote. Painel de instrumento, iluminação.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999406;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189325;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_ELE_16,00_2,00 - Inspeção realizada no sistema eletrico. Revisar chicote. Painel de instrumento, iluminação.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999407;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189326;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_ELE_16,00_2,00 - Inspeção realizada no sistema eletrico. Revisar chicote. Painel de instrumento, iluminação.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999408;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189327;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_ELE_16,00_2,00 - Inspeção realizada no sistema eletrico. Revisar chicote. Painel de instrumento, iluminação.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999409;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74916;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_Sol_6,00_2,00 - Inspeção realizada do caixote. Soldar possiveis trincas na extrutura, e possiveis vazamentos no sistema hidráulico.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999410;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;74917;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_Sol_6,00_2,00 - Inspeção realizada do caixote. Soldar possiveis trincas na extrutura, e possiveis vazamentos no sistema hidráulico.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999411;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_Sol_6,00_2,00 - Inspeção realizada do caixote. Soldar possiveis trincas na extrutura, e possiveis vazamentos no sistema hidráulico.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999412;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98412;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_Sol_6,00_2,00 - Inspeção realizada do caixote. Soldar possiveis trincas na extrutura, e possiveis vazamentos no sistema hidráulico.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999413;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98420;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_Sol_6,00_2,00 - Inspeção realizada do caixote. Soldar possiveis trincas na extrutura, e possiveis vazamentos no sistema hidráulico.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999414;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_Sol_6,00_2,00 - Inspeção realizada do caixote. Soldar possiveis trincas na extrutura, e possiveis vazamentos no sistema hidráulico.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999415;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189325;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_Sol_6,00_2,00 - Inspeção realizada do caixote. Soldar possiveis trincas na extrutura, e possiveis vazamentos no sistema hidráulico.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999416;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189326;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_Sol_6,00_2,00 - Inspeção realizada do caixote. Soldar possiveis trincas na extrutura, e possiveis vazamentos no sistema hidráulico.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151999417;Aprovisionamento;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;189327;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/12/2024;01/04/2025 06:00;0;0;"E_SAFRA_24/25_Sol_6,00_2,00 - Inspeção realizada do caixote. Soldar possiveis trincas na extrutura, e possiveis vazamentos no sistema hidráulico.
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151997993;Liberado para Programação;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;14803019;Transbordo TMA VTX 14000;1355;33;Transbordo;0;0;11/12/2024;05/04/2025 07:00;0;0;"E_SAFRA_24/25_SOL16,00_2,00 - Inspeção realizada no sistema do chassi. Soldar possíveis trincas na extrutura, soldar trincas no caixote e vigas superiores.

";Diamante;3318;TRATOR REBOQUE MUDA PICAD;Produção;65;DISPONIVEL
151997997;Liberado para Programação;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;14803019;Transbordo TMA VTX 14000;1355;33;Transbordo;0;0;11/12/2024;04/04/2025 07:00;0;0;"E_SAFRA_24/25_ELE_8,00_1,00 - Inspeção realizada no sistema elétrico. Revisar chicote e lanternas.

";Diamante;3318;TRATOR REBOQUE MUDA PICAD;Produção;65;DISPONIVEL
151998002;Liberado para Programação;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;14803019;Transbordo TMA VTX 14000;1355;33;Transbordo;0;0;11/12/2024;04/04/2025 07:00;0;0;"E_SAFRA_24/25_MEC_ 16,00_2,00 - Inspeção realizada no sistema  hidraúlico. Revisar, retirar possíveis vazamentos, corrigir posicionamento da mangueiras

";Diamante;3318;TRATOR REBOQUE MUDA PICAD;Produção;65;DISPONIVEL
151998003;Liberado para Programação;5;Preventiva Condicional;24;ENTRESSAFRA CCT;11001;OFICINA FIXA;Interna;Equipamento;14803015;Transbordo TMA VTX 14000;1355;33;Transbordo;0;0;11/12/2024;04/04/2025 07:00;0;0;"E_SAFRA_24/25_MEC_ 16,00_2,00 - Inspeção realizada no sistema  hidraúlico. Revisar, retirar possíveis vazamentos, corrigir posicionamento da mangueiras

";Barra;3460;REB TRANSB PRÓPRIO;Ccta;65;DISPONIVEL
151998237;Andamento;11;Manut. Agreg/Compon.;3;QUEBRA DO EQUIPAMENT;11030;Serviços Terceiros;Terceiro;Equipamento;434044;Volkswagen 31.330 CRC 6x4;823;1;Caminhão;82286;LAUDEMIR GONCALO MILANI ;11/12/2024;11/01/2025 07:00;0;1541,4;"TROCAR EMBREAGEM COMPLETA, VOLANTE E GREMALHEIRA
";Diamante;3326;TRANSP APOIO TRATOS PRÓPR;Produção;65;DISPONIVEL
