O.S;Status;Classe;Frota;Unidade;Centro;Modelo;Entrada;Descrição da O.S;Cód 1;Cód 2;Cód 3;Priorização;Operação;Cód 4;Material/Laudo/Serviço;Semana;DF;Frente;Observação;Ver e Agir ;Engenharia;Aprovisionamento;Execução;Gestão
165525832;Aprovisionamento;Preventiva Condicional;100814;BARRA;3460;Case Puma 230 4x4;25/07/2025;"A_TR_P_MEC_1_0,30 - Inspeção realizada no eixo dianteiro, trocar respiro no cubo LD, esta quebrado .8138133_1 FRENTE 207
";A_TR_P;A;A_TR;1;TR;P;MATERIAL;33;90,03%;207;Inversas;Não listado;Não programar;;;
165525833;Aprovisionamento;Preventiva Condicional;100814;BARRA;3460;Case Puma 230 4x4;25/07/2025;"A_OT_P_MEC_1_1,00 - Inspeção realizada na barra de tração, colocar suporte de estabilização da barra de tração, está faltando e ajustar barra de tração no 2° furo, está com folga 8138922_2; 8160717_4
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;90,03%;207;Inversas;Não listado;Não programar;;;
165525834;Liberado para Programação;Preventiva Condicional;100814;BARRA;3460;Case Puma 230 4x4;25/07/2025;"A_VZ_S_MEC_2_2,00 - Inspeção realizada na transmissão, corrigir vazamento na transmissão LD, esta com vazamento. NECESSARIO LAVAR PARA IDENTIFICAR A ORIGEM
";A_VZ_S;A;A_VZ;1;VZ;S;SERVIÇO;33;90,03%;207;Inversas;SEM DEVOLUTIVA;Não programar;;;
165525835;Aprovisionamento;Preventiva Condicional;100814;BARRA;3460;Case Puma 230 4x4;25/07/2025;"M_TR_P_MEC_2_2,00 - Inspeção realizada no sistema de transmissão, trocar tubulação de óleo da transmissão para o trocador de calor na parte frontal, está ressecada 8139106_1;  8139107_1; 8155351_4 frente 207
";M_TR_P;M;M_TR;2;TR;P;MATERIAL;33;90,03%;207;Inversas;Não listado;Não programar;;;
165525836;Aprovisionamento;Preventiva Condicional;100814;BARRA;3460;Case Puma 230 4x4;25/07/2025;"A_OT_P_MEC_1_1,00 -  - Inspeção realizada no capô. Trocar a  fechadura do capô, está ruim.8137066_1; 8137090_1 
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;90,03%;207;Inversas;Não listado;Não programar;;;
165525828;Aprovisionamento;Preventiva Condicional;98297;BARRA;3460;MB Axor3131 8x4 Trans.CCT;25/07/2025;"A_OT_P_MEC_1_2,00 - Inspeção realizada na cabine, Trocar borracha do degrau da escada de acesso a cabine  LD, está rachado  8149861_1;  8153620_1  frente 207
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;100,00%;207;Preventiva;Não listado;Programar;;;
165501474;Aprovisionamento;Preventiva Condicional;360917;BARRA;3420;John Deere CH570 1L Colhe;09/06/2025;"A_OT_P_MEC_2,00_1,00 - Inspeção realizada no sistema cabine. Trocar vidro traseiro. Vidro trincado.   8131373_01; 6004658_4 AGUARDAR O TEMPO DE CURA DO ADESIVO
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;88,80%;207;Preventiva;Não listado;Programar;;;
165526164;Liberado para Programação;Preventiva Condicional;117587;BARRA;3420;John Deere CH570 1L Colhe;28/07/2025;"A_MT_S_1,00_1,00 - Inspeção realizada no sistema de admissão. Corrigir purificador de ar do motor, esta quase encostando no tanque diesel.
";A_MT_S;A;A_MT;1;MT;S;SERVIÇO;33;0,9165;206;Preventiva;SEM DEVOLUTIVA;Ver e agir;;;
165526168;Liberado para Programação;Preventiva Condicional;101511;BARRA;3420;John Deere CH670 1LRevamp;28/07/2025;"A_MT_S_1,00_1,00 - Inspeção realizada no sistema de admissão. Corrigir purificador de ar do motor, esta quase encostando no tanque diesel.
";A_MT_S;A;A_MT;1;MT;S;SERVIÇO;33;94,77%;206;Preventiva;SEM DEVOLUTIVA;Ver e agir;;;
165526854;Aprovisionamento;Preventiva Condicional;98296;BARRA;3460;MB Axor3131 8x4 Trans.CCT;28/07/2025;"A_OT_P_MEC_2,00_2 - Inspeção realizada no eixo dianteiro, trocar bucha dos braços da barra de estabilização do eixo dianteiro, está com fadiga 8122223_4; 8127170_2  BRAÇO LADO ESQUERDO ESTÁ NA OFICINA 
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;99,37%;206;Preventiva;Não listado;Programar;;;
165526190;Aprovisionamento;Preventiva Condicional;117587;BARRA;3420;John Deere CH570 1L Colhe;28/07/2025;"A_VZ_P_MEC_2,00_1,00 - Inspeção realizada no sitema da suspensão. Trocar o cilindro da suspensão L/D, Está vazando. 3006060_1
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;91,65%;206;Preventiva;SEM DEVOLUTIVA;Ver e agir;;;
165518459;Aprovisionamento;Preventiva Condicional;100809;DIA;3460;Case Puma 230 4x4;11/07/2025;"A_MT_P_MEC_0,30_1 - Inspeção realizada no sistema admissao - Instalar vedação de proteção da mangueira do intercooler L/E do motor diesel, esta sem e esfregando a mangueira proximo a entrada do radiador.      8189971_01 
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;1;210;Inversas;SEM DEVOLUTIVA;Não programar;;;
165526192;Aprovisionamento;Preventiva Condicional;100782;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_OT_P_MEC_1_1,00 - Inspeção realizada no sistema capô. Colocar cinta de segurança do capô. Esta faltando.       8137607_1           frente 208
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;0,6674;208;Inversas;Não listado;Não programar;;;
165519106;Aprovisionamento;Preventiva Condicional;101523;BARRA;3420;John Deere CH670 2L Colhe;12/07/2025;"A_P_MEC_1,00_1,00 - Inspeção realizada no sistema do extrator primario. Instalar abraçadeira das mangueiras do motor do extrator primario, esta faltando.        8079800_1   8109401_2  8166019_1   f-201
";A_P_ME;A;A_P_;1;P_;E;MATERIAL;33;-;201;Inversas;SEM DEVOLUTIVA;Não programar;;;
165520213;Aprovisionamento;Preventiva Condicional;101514;DIA;3420;John Deere CH670 2L Colhe;14/07/2025;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de elevador. Trocar engrenagem motriz de cima L/D e L/E, estão gastas.    8187165_2              f-262

";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;93,80%;262;Preventiva;Não listado;Programar;;;
165519187;Aprovisionamento;Preventiva Condicional;117587;BARRA;3420;John Deere CH570 1L Colhe;12/07/2025;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de elevador. Trocar esteira do elevador, ja esta no limite de troca.   3006057_1    f-206
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;0,9165;206;Preventiva;Não listado;Programar;;;
165522803;Aprovisionamento;Preventiva Condicional;360917;BARRA;3420;John Deere CH570 1L Colhe;19/07/2025;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de elevador.Trocar assoalho 45° L/D e L/E,esta com desgaste.        8154151_1  8154160_1  6011542_20      f-207
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;0,888;207;Preventiva;Não listado;Programar;;;
165526685;Liberado para Programação;Preventiva Condicional;101511;BARRA;3420;John Deere CH670 1LRevamp;28/07/2025;"A_OT_S_MEC_1,00_1,00 - Inspeção realizada no sistema de divisor de linha. Soldar divisor de linha L/E, esta danificado. (PROXIMO AO CILINDRO FACA LATERAL)
";A_OT_S;A;A_OT;1;OT;S;SERVIÇO;33;0,9477;206;Preventiva;SEM DEVOLUTIVA;Ver e agir;;;
165519216;Aprovisionamento;Preventiva Condicional;4465169;BARRA;3420;John Deere CH570 1L Colhe;12/07/2025;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de elevador; Trocar corrediças 4 e 5 furos L/E e L/D,estão gastas.      8154149_2   8154148_2  6008969_25   6011731_25  6001466_25     f-206

";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;0,9723;206;Preventiva;Não listado;Programar;;;
165526690;Aprovisionamento;Preventiva Condicional;98295;BARRA;3460;MB Axor3131 8x4 Trans.CCT;28/07/2025;"M_FR_P_MEC_2_6,00 - Inspeção realizada sistema de freio. Trocar lonas de freio do 1° E 2° eixo traseiro, LD e LE   estão próximo ao limite preventivo conforme POP.AGR.MANT.0041    16_8113604, 200_6012109; 8130939_8 NECESSÁRIO CALÇAR O EQUIPAMENTO.  APROVIONAMENTO, ENCAMINHAR MATERIAL PARA OFICINA FIXA REBITAR E DISPONIBILIZAR PARA PROGRAMAÇÃO EM PREVENTIVA PROGRAMADA. 
";M_FR_P;M;M_FR;2;FR;P;MATERIAL;33;1;206;Preventiva;Não listado;Avaliar: Inspeção / Execução;;;
165526691;Aprovisionamento;Preventiva Condicional;100782;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_MT_P_MEC_1_2,00 - Inspeção realizada no motor, trocar respiro da tampa de válvula, está com vazamento        8194210_1; 8156732_1; 8126217_1; 8163419_1_6000089_2; 6000090_2; 8194198_1  SE POSSÍVEL PROGRAMAR JUNTO AO PLANO DE 90 (REGULAGEM DE VÁLVULA)   FRENTE 208  
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;66,74%;208;Inversas;Não listado;Não programar;;;
165526692;Liberado para Programação;Preventiva Condicional;100782;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_OT_S_MEC_1_1,00 - Inspeção realizada no eixo dianteiro, reapertar limitadores de esterção, estão soltos 
";A_OT_S;A;A_OT;1;OT;S;SERVIÇO;33;66,74%;208;Inversas;SEM DEVOLUTIVA;Não programar;;;
165526698;Aprovisionamento;Preventiva Condicional;100782;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar retentor da carcaça do semi eixo , está com vazamento. 8039176_1; 8118060_1; 6031339_1; 8139397_1 8125620_1. frente 201 NECESSÁRIO CALÇAR O EIXO E RETIRAR O PNEU DIANTEIRO, REMOVER O SEMI EIXO DE DENTRO DA CARCAÇA. 
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;0,6674;208;Inversas;Não listado;Não programar;;;
165526699;Aprovisionamento;Preventiva Condicional;100782;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_SS_P_MEC_2_2,00 - Inspeção realizada no sistema de engate, trocar barra de tração, está com folga no furo do pino de tração, já foi utilizado os 2 furos 8138840_1 
";A_SS_P;A;A_SS;1;SS;P;MATERIAL;33;66,74%;208;Inversas;Não listado;Não programar;;;
165526700;Aprovisionamento;Preventiva Condicional;101511;BARRA;3420;John Deere CH670 1LRevamp;28/07/2025;"A_VZ_P_1,00_1,00 - Inspeção realizada no sistema de suspensão. Trocar cilindro da suspensão L/E, esta vazando    3005813_1 
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;94,77%;206;Preventiva;SEM DEVOLUTIVA;Ver e agir;;;
165526701;Liberado para Programação;Preventiva Condicional;100782;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_OT_S_ELE_1_1,00 - Inspeção realizada na cabine, corrigir problema no interruptor de partida, está solto 
";A_OT_S;A;A_OT;1;OT;S;SERVIÇO;33;66,74%;208;Inversas;Não listado;Não programar;;;
165526702;Aprovisionamento;Preventiva Condicional;100782;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_VZ_P_MEC_1_1,00 - Inspeção realizada no sistema da transmissão. Trocar o medidor de nível de oleo da transmissão .Está ofuscado 8130023_1. NECESÁRIO DRENAR ÓLEO DE TRANSMISSÃO frente 208
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;66,74%;208;Inversas;Não listado;Não programar;;;
165526705;Liberado para Programação;Preventiva Condicional;4465169;BARRA;3420;John Deere CH570 1L Colhe;28/07/2025;"A_VZ_S_MEC_1,00_1,00 - Inspeção realizada no sistema de bombas. Corrigir vazamento no compartimento de bombas, reapertar mangueiras e porticos.       SE NECESSARIO ALGUMA PEÇA, COMUNICAR O TECNICO OU INSPETOR !!!!
";A_VZ_S;A;A_VZ;1;VZ;S;SERVIÇO;33;97,23%;206;Preventiva;SEM DEVOLUTIVA;Ver e agir;;;
165527868;Aprovisionamento;Preventiva Condicional;101498;BARRA;3420;John Deere CH670 1LRevamp;30/07/2025;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de elevador; Trocar corrediças 4 e 5 furos L/E e L/D,estão gastas.      8154149_2   8154148_2  6008969_25   6011731_25  6001466_25 

";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;95,52%;205;Preventiva;Não listado;Programar;;;
165516187;Aprovisionamento;Preventiva Condicional;330269;BARRA;3420;John Deere CH570 1L Colhe;07/07/2025;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de elevador; Trocar corrediças inferiores 4 e 7 furos L/E e L/D,estão gastas.      8154149_2 8154150_2  6008969_24   6011731_24  6001466_2                            f-205     
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;98,88%;205;Preventiva;Não listado;Programar;;;
165513047;Aprovisionamento;Preventiva Condicional;72123;BARRA;3420;John Deere CH670 2L Colhe;03/07/2025;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de elevador; Trocar corrediças inferiores 4 e 7 furos L/E e L/D,estão gastas.      8154150_2  8154149_2    6008969_24   6011731_24  6001466_24           F-202

";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;86,22%;202;Preventiva;Não listado;Programar;;;
165522853;Aprovisionamento;Preventiva Condicional;101521;BARRA;3420;John Deere CH670 1LRevamp;19/07/2025;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de rodante. Trocar esteira rodante (COLOCAR UM PAR DE ESTEIRA NOVA)          3008178_2    3007163_2   f-210
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;0,8823;210;Preventiva;Não listado;Programar;;;
165508849;Aprovisionamento;Preventiva Condicional;139521;BARRA;3420;John Deere CH570 1L Colhe;24/06/2025;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de rodante. Trocar esteira rodante L/D E L/E e roda motriz (COLOCAR UM PAR DE ESTEIRA GIRADO PINO E BUCHA)                   3008924_2        3007163_2    f-201
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;0,7731;210;Preventiva;Não listado;Programar;;;
165526717;Liberado para Programação;Preventiva Condicional;100825;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_VZ_S_MEC_2_2,00  - Inspeção realizada na transmissão, verificar vazamento na transmissão LD, necessário lavar para identificar a origem
";A_VZ_S;A;A_VZ;1;VZ;S;SERVIÇO;33;85,63%;208;Preventiva;SEM DEVOLUTIVA;Ver e agir;;;
165525839;Aprovisionamento;Preventiva Condicional;98416;BARRA;3460;MB Axor3131 8x4 Trans.CCT;25/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada na estrutura, trocar estribo LD completo, está quebrado 8140729_1; 8140728_1; 8191216_1; 8149861_1; 8153620_1
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;93,59%;209;Preventiva;Não listado;Programar;;;
165519205;Aprovisionamento;Preventiva Condicional;98400;BARRA;3460;MB Axor3131 8x4 Trans.CCT;12/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no chassi, trocar suporte de fixação elástica LD do implemento ao chassi posicionado atras do puruficador de ar, suporte está trincado  8183349_1; 8187143_1; 8184689_1; 8155330_1; 8187153_1;8187144_1; 8155329_1;   frente 206
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;99,03%;206;Preventiva;Não listado;Programar;;;
165526838;Liberado para Programação;Preventiva Condicional;100795;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_VZ_S_MEC_2_2,00 - Inspeção realizada na tarnsmissão, corrigir vazamento na transmissão, está com vazamento,NECESSÁRIO LAVAR PARA IDENTIFICAR A ORIGEM
";A_VZ_S;A;A_VZ;1;VZ;S;SERVIÇO;33;84,83%;206;Inversas;SEM DEVOLUTIVA;Não programar;;;
165526839;Aprovisionamento;Preventiva Condicional;100795;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_SS_P_MEC_2_2,00 - Inspeção realizada no sistema de engate, trocar suporte da  barra de tração, está com trinca,  8138902_1.    8138934_1.      8138935_1.      8138373_2 
";A_SS_P;A;A_SS;1;SS;P;MATERIAL;33;84,83%;206;Inversas;Não listado;Não programar;;;
165526842;Liberado para Programação;Preventiva Condicional;100787;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_VZ_S_MEC_2_2,00 - Inspeção realizada na transmissão, corrigir vazamento na transmissão LD, está com vazamento NECESSÁRIO LAVAR IDENTIFICAR A ORIGEM,
";A_VZ_S;A;A_VZ;1;VZ;S;SERVIÇO;33;93,15%;206;Preventiva;SEM DEVOLUTIVA;Ver e agir;;;
165519211;Aprovisionamento;Preventiva Condicional;98296;BARRA;3460;MB Axor3131 8x4 Trans.CCT;12/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no chassi, trocar suporte de fixação elástica LD do implemento ao chassi posicionado atras do puruficador de ar, suporte está trincado  8183349_1; 8187143_1; 8184689_1; 8155330_1; 8187153_1;8187144_1; 8155329_1;   frente 206
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;99,37%;206;Preventiva;Não listado;Programar;;;
165514802;Aprovisionamento;Preventiva Condicional;100772;BARRA;3460;Case Puma 230 4x4;05/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1  frente 202
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;100,00%;202;Preventiva;Não listado;Programar;;;
165529529;Aprovisionamento;Preventiva Condicional;100804;BARRA;3460;Case Puma 230 4x4;02/08/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1  frente 203
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;69,22%;203;Preventiva;Não listado;Programar;;;
165516991;Aprovisionamento;Preventiva Condicional;100781;BARRA;3460;Case Puma 230 4x4;09/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1  frente 210 
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;99,91%;261;Preventiva;Não listado;Programar;;;
165521770;Aprovisionamento;Preventiva Condicional;100826;DIA;3460;Case Puma 230 4x4;17/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1  frente 262
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;97,77%;262;Preventiva;Não listado;Programar;;;
165510995;Aprovisionamento;Preventiva Condicional;100825;BARRA;3460;Case Puma 230 4x4;27/06/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;0,8563;208;Preventiva;Não listado;Programar;;;
165510824;Aprovisionamento;Preventiva Condicional;98295;BARRA;3460;MB Axor3131 8x4 Trans.CCT;27/06/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos e molas LD do 2° eixo dianteiro, estão com fadigas 8155513_2; 8118288_3
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;1;206;Preventiva;Não listado;Programar;;;
165510827;Aprovisionamento;Preventiva Condicional;98295;BARRA;3460;MB Axor3131 8x4 Trans.CCT;27/06/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos e molas LD do 2° eixo dianteiro, estão com fadigas 8155513_2; 8118288_3

";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;100,00%;206;Preventiva;Não listado;Programar;;;
165526855;Aprovisionamento;Preventiva Condicional;98296;BARRA;3460;MB Axor3131 8x4 Trans.CCT;28/07/2025;"B_VZ_P_MEC_2,00_2 - Inspeção realizado na cabine, trocar o cilindro de basculamento da cabine, está com vazamento. 8183885_1 CONSULTADO TECNICO DA MERCEDEZ É REALIZADO A TROCA COM A CABINE ABAIXADA NO APOIO, ACESSO POR BAIXO E PELA GRADE FRONTAL frente 206
";B_VZ_P;B;B_VZ;3;VZ;P;MATERIAL;33;99,37%;206;Preventiva;Não listado;Programar;;;
165526856;Aprovisionamento;Preventiva Condicional;98295;BARRA;3460;MB Axor3131 8x4 Trans.CCT;28/07/2025;"A_OT_P_MEC_2_1,00 - Inspeção realizada no eixo dianteiro, trocar coifa do cilindro de direção, está rasgada 8191518_2; 8191527_2; 8174974_2 
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;100,00%;206;Preventiva;Não listado;Ver e agir;;;
165525826;Aprovisionamento;Preventiva Condicional;98297;BARRA;3460;MB Axor3131 8x4 Trans.CCT;25/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos e molas LE do 1° eixo dianteiro, estão com fadigas  8118288_3

";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;100,00%;207;Preventiva;Não listado;Programar;;;
165510800;Aprovisionamento;Preventiva Condicional;98296;BARRA;3460;MB Axor3131 8x4 Trans.CCT;27/06/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos e molas LE do 2° eixo dianteiro, estão com fadiga 8118288_3 frente 206
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;99,37%;206;Preventiva;Não listado;Programar;;;
165527458;Aprovisionamento;Preventiva Condicional;98394;BARRA;3460;MB Axor3131 8x4 Trans.CCT;29/07/2025;"A_SS_P_MEC_2_6,00 - Inspeção realizada sistema de freio. Trocar lonas de freio do 1° eixo traseiro, LD   está com lona de freio quebrada - 4_8113604, 100_6012109; 8130939_2 NECESSÁRIO CALÇAR O EIXO, ENCAMINHAR MATERIAL PARA OFICINA FIXA REBITAR E DISPONIBILIZAR PARA EXECUÇÃO   frente 207
";A_SS_P;A;A_SS;1;SS;P;MATERIAL;33;98,48%;207;Inversas;SEM DEVOLUTIVA;Avaliar: Inspeção / Execução;;;
165508856;Aprovisionamento;Preventiva Condicional;98297;BARRA;3460;MB Axor3131 8x4 Trans.CCT;24/06/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos e molasLE do 2° eixo dianteiro, estão com fadigas 8155513_2; 8118288_3
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;1;207;Preventiva;Não listado;Programar;;;
165526847;Aprovisionamento;Preventiva Condicional;98296;BARRA;3460;MB Axor3131 8x4 Trans.CCT;28/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar parafusos do  jumelos do 2° eixo dianteiro LD  , estão com parafusos irregular ; 8155449_4; 8155513_4  frente 208 
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;0,9937;206;Preventiva;SEM DEVOLUTIVA;Programar;;;
165525903;Aprovisionamento;Preventiva Condicional;98392;BARRA;3460;MB Axor3131 8x4 Trans.CCT;25/07/2025;"A_OT_P_MEC_2_3,00 - Inspeção realizada no eixo traseiro, trocar suporte da bolsa de ar do 1° eixo traseiro LE, está quebrado na ligação do varão de acionamento da váuvula pneumática da bolsa 8154430_1; 8184052_1; 8184081_1
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;98,63%;209;Preventiva;Não listado;Programar;;;
