O.S;;Código;Descrição;Código;Descrição;Código;Descrição;;;Código;Descrição;;Código;Descrição;Código;Descrição;Entrada;Saída Prevista;Saída;;Descrição da O.S
165560979;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98370;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_SS_P_MEC_1,00_1 - Inspeção realizada no eixo dianteiro, trocar terminail  90° da barra ( SUPERIOR CURTA LADO ESQUERDO ) de direção  do 1° eixo dianteiro LE, está com folga 8177862_1; 8178943 
"
165561335;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;30/09/2025 06:00;30/09/2025 06:01;;0;"A_TR_S_MEC_2_2,00 - Inspeção realizada na transmissão, Relato do operador de dificuldade de engate no 2° e 6° velocidade da transmissão, necessário recolher para manutenção da transmissão 
"
165561336;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;30/09/2025 06:00;30/09/2025 06:01;;0;"A_MT_P_MEC_2_2,00 - Inspeção realizada no sistema de arrefecimento, trocar reservatório de arrefecimento, está trincado e vazando 8098707_1 
"
165561337;Programada;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;30/09/2025 06:00;30/09/2025 06:01;;0;"A_SS_S_MEC_1,00_1,00 - Inspeção realizada no sistema do kit multspuma. Corrigir multspuma, não esta funcionando, necessario desmontar e se caso precisar de alguma peça comunicar o gestor ou o inspetor para fazer o pedido da mesma. 
"
165561368;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98382;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_OT_S_BOR_2_2,00 - Inspeção realizada no 1° eixo direcional, trocar pneu n° 948869 L/D, está com danos ao talão   frente 207  PLANEJAMENTO, DIRECIONAR A GESTÃO DE BORRACHARIA PARA PROGRAMAR ANTES DA FALHA E DIMINUIR O MTTR 
"
165561369;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98382;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_SS_P_ELE_1_1,00 - Inspeção realizada no sistema eletrico, trocar chave de partida, está com defeito e está com paliativo com interruptor no painel 8142336_1 NÃO PROGRAMAR, DISPONIBILIZAR A PEÇA PARA O TÉCNICO RAFAEL DOMINGUES (PODRE) 
"
165561370;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98382;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/D.     8177610_1; 8194662_1; 8194661_1.  
"
165561990;Andamento;5;Preventiva Condicional;36;SENSITIVA CAMPO;11001;OFICINA FIXA;Interna;Equipamento;98416;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;02/10/2025 10:41;02/10/2025 14:20;;236,98;"BAR-FIXA-CM  -  QRU_EMBREAGEM PATINANDO; ESCADA DE ACESSO LADO DIREITO QUEBRADA; AR-CONDICIONADO DO TETO DELIGA TODA HORA (CÓD. 307).
"
165564452;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98388;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_SS_P_1,00_1,00 - Inspeção realizada no sistema de cabine. Vidro do retrovisor L/E trincado. Troca vidro do retrovisor L/E.   8118269_1  
"
165564453;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98388;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"""A_SS_P_MEC_2_2,00 - Inspeção realizada no sistema de escape, trocar manta do escape , está com desgaste 8175813_1  
"
165564454;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98388;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_SS_P_ELE_1_1,00 - Inspeção realizada na parte elétrica, trocar lanterna traseira LD, está quebrada 8025615_1  DIRECIOANAR PARA OS RAFAEL DOMINGUES   
"
165564455;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98376;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:00;;0;"A_VZ_P_MEC_0,10_1,00 - Inspeção realizada no sistema do tanque arla. Trocar a tampa do tanque, está com vazamento. 8174965_1  
"
165564457;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98376;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_SS_P_MEC_1_2,00 - Inspeção realizada no chassi, colocar parafusos de fixação do implemento ao chassi LD acima do tanque diesel, está faltando 8184734_3; 8184703_3;    
"
165564459;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98386;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_VZ_P_MEC_0,10_1,00 - Inspeção realizada no sistema do tanque arla. Trocar a tampa do tanque, está com vazamento. 8174965_1 
"
165564460;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98386;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_SS_P_MEC_2_3,00 - Inspeção realizada sistema de freio. Trocar lonas de freio do 2° eixo traseiro, LD   está com a lona solta    4_8113604, 100_6012109; 3015606_2 NECESSÁRIO CALÇAR O EQUIPAMENTO.
"
165564461;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98386;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E.     8177610_1; 8194662_1; 8194661_1.  
"
165564463;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98386;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_SS_P_MEC_1,00_1 - Inspeção realizada no eixo dianteiro, trocar terminal L/D  90° da barra ( SUPERIOR CURTA LADO ESQUERDO ) de direção  do 1° eixo dianteiro LE, está com folga  8178943_1  
"
165564465;Programada;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_SS_P_1,00_1,00 - Inspeção realizada no sistema de cabine. Vidro do retrovisor L/D trincado. Troca vidro do retrovisor L/D.   8118269_1  
"
165564467;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_SS_P_MEC_1_2,00 - Inspeção realizada no chassi, colocar parafusos de fixação do implemento ao chassi LD acima do tanque diesel, está faltando 8184734_3; 8184703_3;    
"
165564471;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98400;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_OT_P_MEC_1_2,00 - Inspeção realizada no sistema de suspenção, trocar bolsa de ar do 1° eixo traseiro LE, está rasgada 8174213_1 
"
165564472;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98400;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_OT_S_BOR_2_2,00 - Inspeção realizada no 1° eixo direcional, trocar pneu n° 948488 L/D, está com danos ao talão   PLANEJAMENTO, DIRECIONAR A GESTÃO DE BORRACHARIA PARA PROGRAMAR ANTES DA FALHA E DIMINUIR O MTTR 
"
165564585;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98400;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_SS_P_MEC_2_2,00 - Inspeção realizada na cabine, trocar conjunto do retrovisor LD, está quebrado 8176953_1 
"
165564588;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98400;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;06/10/2025 06:00;06/10/2025 06:01;;0;"A_SS_P_MEC_1,_1,00 - Inspeção realizada no sistema da cabine.Trocar o tirante do retrovisor L/E e L/D .Está quebrado.    8158854_2.     
"
165565199;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98378;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/10/2025 06:00;08/10/2025 06:01;;0;"A_MT_P_MEC_0,10_1,00 - Inspeção realizada no sistema do tanque arla. Trocar a tampa do tanque, está com vazamento. 8174965_1    
"
165565202;Programada;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98378;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/10/2025 06:00;08/10/2025 06:01;;0;"A_SS_P_MEC_1_1,00 - Inspeção realizada no sistema de kitmultspuma. colocar bico do kit, esta faltando 8190649_1    
Material disponível na sala de aprovisionamento 
"
165565204;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98378;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/10/2025 06:00;08/10/2025 06:01;;0;"A_SS_S_MEC_1_1,00 - Inspeção realizada no 1° eixo dianteiro, reapertar grampos de mola LE, estão soltos APLICAR TORQUE 760 N.M.   frente 205   
"
165565211;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98380;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/10/2025 06:00;08/10/2025 06:01;;0;"A_SS_P_MEC_1_2,00 - Inspeção realizada no sistema multspuma, trocar conjunto de mangueira do carretel, está danificada.6060828_1 
"
165565212;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98380;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/10/2025 06:00;08/10/2025 06:01;;0;"A_SS_S_SOL_1_1,00 - Inspeção realizada no chassi, soldar suporte do tanque LE, está com início de trinca. 
"
165565214;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98380;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/10/2025 06:00;08/10/2025 06:01;;0;"A_MT_P_MEC_0,10_1,00 - Inspeção realizada no sistema do tanque arla. Trocar a tampa do tanque, está com vazamento. 8174965_1    
"
165565229;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98392;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/10/2025 06:00;08/10/2025 06:01;;0;"A_SS_P_1,00_1,00 - Inspeção realizada no sistema de cabine. Vidro do retrovisor L/E trincado. Troca vidro do retrovisor L/E.   8118269_1  
Material disponível na sala de aprovisionamento 
"
165565431;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98396;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;09/10/2025 06:00;09/10/2025 06:01;;0;"A_SS_S_ELE_1_1,00 - Inspeção realizada no sistema eletrico, corrigir alarme do freio estacionário, não está funcionando 
"
165565432;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98396;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;09/10/2025 06:00;09/10/2025 06:01;;0;"A_TR_S_MEC_2_2,00 - Inspeção realizada na transmissão, Relato do operador de dificuldade de engate no 2° e 6° velocidade da transmissão, necessário recolher para manutenção da transmissão   
"
165565433;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98396;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;09/10/2025 06:00;09/10/2025 06:01;;0;"A_SS_P_MEC_2_4,00 - Inspeção realizada no 2° eixo dianteiro, trocar 2° mola LD, está quebrada 8186810_1; 8128986_2; 8118288_3; 8129020_4    NECESSÁRIO CALÇAR O EIXO 
"
165565434;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98396;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;09/10/2025 06:00;09/10/2025 06:01;;0;"A_MT_P_MEC_2_2,00  - Inspeção realizada no motor diesel, trocar mangueiras de admissão entrada/saída inter cooler, estão com atrito e estão rasgadas 8186591_1; 8186535_1; 8186591_1
"
165565436;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;09/10/2025 06:00;09/10/2025 06:01;;0;"A_MT_P_MEC_0,10_1,00 - Inspeção realizada no sistema do tanque arla. Trocar a tampa do tanque, está com vazamento. 8174965_1    
"
165565438;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;09/10/2025 06:00;09/10/2025 06:02;;0;"A_OT_P_MEC_2_1,00 - Inspeção realizada no eixo dianteiro, trocar coifa do cilindro de direção, está rasgada 8191518_2; 8191527_2; 8174974_2   
"
165565439;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;09/10/2025 06:00;09/10/2025 06:01;;0;"A_OT_P_MEC -1,00_2 - Inspeção realizada no sistema de ar condicionado, trocar coxim do condenssador do ar posicionado atras da cabine LE e LD, está rachado 8177617_4      
"
165565440;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;09/10/2025 06:00;09/10/2025 06:01;;0;"A_OT_P_MEC_2_6,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 2° eixo dianteiro LE e LD , estão com fadigas 8155513_4; 8118288_6;  8155449_4; 8155450_4    
"
